prop_id,geo_code,address,city,zip,subdivision,legal_desc,land_value,improvement_value,total_value
000000098582,0199070203,1403 OPAL RD,KILLEEN,76543,OPAL,"RD        KILLEEN                       76543     MANOR 1ST EXT, BLOCK 001, LOT 0002",30000.0,163313.0,193313.0
000000098584,0211100000,1508 MEADOW DR,KILLEEN,76549,MEADOW,"DR        KILLEEN                       76549     PERSHING PLACE 3RD, BLOCK 006, LOT 0009",27000.0,141621.0,168621.0
000000098588,0382850340,3521 CENTENNIAL DR,BELTON,76513,CENTENNIAL,"DR        BELTON                        76513     CENTENNIAL SUBDIVISION SECTION 2, LOT 14, 15, PT 13",106121.0,376053.0,506174.0
000000098600,0199070090,399 FAWN LANE,AVINGER,75630,TOPAZ,"RD        KILLEEN                       76543     MANOR ADDITION REPLAT, BLOCK 004, LOT 0001",0.0,0.0,191522.0
000000098601,0204990111,399 FAWN LANE,AVINGER,75630,MAGNUM,"CIR       KILLEEN                       76543     NORTHPARK PHASE I, BLOCK 001, LOT 0038",0.0,0.0,188242.0
000000098602,0238910000,1517 DAUDE AVE,KILLEEN,76549,DAUDE,"AVE       KILLEEN                       76549     SUGAR LOAF ESTATES ADDITION FIRST EXTENSION, BLOCK",25000.0,195118.0,220118.0
000000098603,0241591338,3301 PEBBLE DR,KILLEEN,76542,PEBBLE,"DR        KILLEEN                       76542     TURTLE BEND II, BLOCK 001, LOT 0047",42000.0,174841.0,216841.0
000000098604,0164330000,2306 MARY LANE,KILLEEN,76543,MARY,"LN        KILLEEN                       76543     CRESCENT MANOR 1ST EXT, BLOCK 015, LOT 0005",30000.0,161299.0,191299.0
000000098607,0168395885,1804 MOONLIGHT DR,KILLEEN,76543,MOONLIGHT,"DR        KILLEEN                       76543     EVENING HOLLOW 1ST EXTENSION, BLOCK 005, LOT 0006",30000.0,175279.0,205279.0
000000098608,0293187007,5524 HOLLOW LOOP,SALADO,76571,PRESWICK,"DR        HARKER HEIGHTS                76548     HEIGHTS HILLS ADDITION, BLOCK 001, LOT 0008",37000.0,139129.0,176129.0
000000098611,0441680000,2303 S WALL ST,BELTON,76513,WALL,"ST        BELTON                        76513     A0006BC M F CONNELL, AKA LT 2 & N 10'OF 3 BLK 2 MCK",24587.0,58577.0,83164.0
000000098616,0430340000,4750 THREE FORKS RD,BELTON,76513,OVERLOOK,"DR        BELTON                        76513     TOMAHAWK TRAILS 1ST EXT, BLOCK 002, LOT 7, 8",185502.0,179498.0,365000.0
000000098617,0430340107,4750 THREE FORKS RD,BELTON,76513,OVERLOOK,"DR        BELTON                        76513     TOMAHAWK TRAILS 1ST EXT, BLOCK 002, LOT 0009",0.0,0.0,17250.0
000000098618,0138540000,2121 LOHMANS CROSSING RD STE 504-681,AUSTIN,78734,2ND,"ST        TEMPLE                        76501     WILCOX, BLOCK 003, LOT 0005",0.0,0.0,141756.0
000000098619,0027300000,1114 S 6TH ST,TEMPLE,76504,6TH,"ST        TEMPLE                        76504     BRUNER, BLOCK 007, LOT PT 3, (S 50' OF 3)",0.0,0.0,67329.0
000000098620,0044770000,806 N 2ND ST,TEMPLE,76501,2ND,"ST        TEMPLE                        76501     DUNCAN & CO, BLOCK 003, LOT 0003",18590.0,92410.0,111000.0
000000098622,0253210000,517 W AVE D,BELTON,76513,AVE D,"BELTON                        76513     BELTON ORIGINAL, BLOCK 114, LOT PT BLK, (E 50' OF E",18490.0,59906.0,78396.0
000000098627,0384090554,5544 CLIFF ESTATES RD,TEMPLE,76502,CLIFF ESTATES,"RD        TEMPLE                        76502     CLIFF ESTATES RE-SUBDIVISION, BLOCK 001, LOT 0027,",275766.0,461427.0,737193.0
000000098628,0006950000,712 N 13TH ST,TEMPLE,76501,13TH,"ST        TEMPLE                        76501     TEMPLE ORIGINAL, BLOCK 275, LOT PT 15, 16, (S 40' O",24785.0,207599.0,232384.0
000000098629,0349610000,34 GREAT WEST LOOP,BELTON,76513,GREAT WEST,"LOOP      MORGANS POINT RESORT          76513     MORGANS POINT RESORT SECTION 19, BLOCK 003, LOT 001",22000.0,185917.0,207917.0
000000098632,0432780069,3827 VILLAGE HILL RD,BELTON,76513,VILLAGE HILL,"RD        BELTON                        76513     VILLAGE HILLS, BLOCK 001, LOT 24, PT 23, (W 1/2 OF",25000.0,125844.0,150844.0
000000098634,0203550650,1106 ELYSE DR,KILLEEN,76549,ELYSE,"DR        KILLEEN                       76549     MORRIS SUBDIVISION PHASE ONE, BLOCK 006, LOT 0011",27000.0,145727.0,172727.0
000000098635,0242691658,1701 BOBBY LEE DR,KILLEEN,76549,BOBBY LEE,"DR        KILLEEN                       76549     WESTERN HILLS 2ND PHASE, BLOCK 015, LOT 0007",30000.0,200612.0,230612.0
000000098636,0304190947,1203 CEDAR OAKS LN,HARKER HEIGHTS,76548,CEDAR OAKS,"LN        HARKER HEIGHTS                76548     TANGLEWOOD NORTH 3RD UNIT, BLOCK 003, LOT PT 33, (3",50000.0,242770.0,292770.0
000000098637,0681000195,508 FRIENDSHIP CV,LEANDER,78641,FLINTSTONE,"CIR       KILLEEN                       76543     CHIMNEY CORNERS 1ST, BLOCK 002, LOT 0046",18001.0,129820.0,221720.0
000000098638,0193020000,245 CAPSTONE ST,BELTON,76513,ARKANSAS,"AVE       KILLEEN                       76541     KILLEEN HEIGHTS 4TH SECTION 1ST UNIT, BLOCK 002, LO",25000.0,123827.0,148827.0
000000098651,0403714541,1060 CRESCENT DR,BELTON,76513,CRESCENT,"DR        BELTON                        76513     NORTHCLIFFE PHASE IV, BLOCK 004, LOT 0018",65000.0,478866.0,543866.0
000000098654,0055300000,1318 N 13TH ST,TEMPLE,76501,13TH,"ST        TEMPLE                        76501     FULLVIEW, BLOCK 002, LOT 0006",24668.0,154033.0,178701.0
000000098655,0288360800,736 RATTLESNAKE RD,HARKER HEIGHTS,76548,RATTLESNAKE,"DR        HARKER HEIGHTS                76548     COMANCHE HILLS 3RD, BLOCK 014, LOT 4, PT 5, (N TRI",37000.0,308567.0,345567.0
000000098660,0376640000,502 E MAIN ST,TROY,76579,MAIN,"ST        TROY                          76579     THOMPSON ADDITION, BLOCK 002, LOT 1, 2",22000.0,290040.0,312040.0
000000098665,0162312116,3928 NIKITA DR,HOPE MILLS,28348,DANIELS,"DR        KILLEEN                       76543     COPPERFIELD 2ND EXT, BLOCK 015, LOT 0003",0.0,0.0,142935.0
000000098673,0301940000,109 W MOCKINGBIRD LN,HARKER HEIGHTS,76548,MOCKINGBIRD,"LN        HARKER HEIGHTS                76548     MEADOW ACRES 1ST EXT, BLOCK 011, LOT 0011",27000.0,189088.0,216088.0
000000098681,0176530155,437 SCHOOL CT SE,OLYMPIA,98503,GRIFFIN,"DR        KILLEEN                       76543     HAYNES 1ST EXT GRIFFIN REPLAT, BLOCK 005, LOT 0006",0.0,0.0,145698.0
000000098688,0364730000,PO BOX 236,TONTO BASIN,85553,SANTA FE,"AVE       ROGERS                        76569     ROGERS ORIGINAL, BLOCK 001, LOT 8, 9, 10",0.0,0.0,60425.0
000000098689,0487010800,PO BOX 2334,HARKER HEIGHTS,76548,CARTWRIGHT,"LOOP      KILLEEN                       76543     A0159BC G W CARTWRIGHT, 17-8, (TOD DEED), ACRES 3.0",97500.0,117037.0,214537.0
000000098692,0366920000,516 WALL ST,ROGERS,76569,WALL,"ST        ROGERS                        76569     ROGERS ORIGINAL, BLOCK 040, LOT PT 3, 4, (N 5' OF 3",18983.0,72108.0,91091.0
000000098697,0390692006,2105 CHISHOLM TRL,SALADO,76571,CHISHOLM,"TRL       SALADO                        76571     GREEN RIDGE SECTION I, LOT 0009",47878.0,261862.0,309740.0
000000098699,0326980000,8 ROY BEAN DR,BELTON,76513,ROY BEAN,"DR        MORGANS POINT RESORT          76513     MORGANS POINT RESORT SECTION 6, BLOCK 006, LOT 24,",32000.0,248676.0,280676.0
000000098702,0046630100,2405 BROOKLAWN DR,TEMPLE,76502,BROOKLAWN,"DR        TEMPLE                        76502     ELMWOOD, BLOCK 010, LOT 0012",33600.0,309782.0,350000.0
000000098704,0043850000,1817 S 45TH ST,TEMPLE,76504,45TH,"ST        TEMPLE                        76504     DUBOSE ADDITION SECOND EXTENSION, BLOCK 014, LOT 00",30674.0,172338.0,203012.0
000000098705,0310845030,708 W JAYME DR,LITTLE RIVER ACADEMY,76554,JAYME,"DR        LITTLE RIVER ACADEMY          76554     LANHAM AND LANHAM SUBDIVISION 2ND EXTENSION, BLOCK",30000.0,165014.0,195014.0
000000098708,0403390000,8138 OWL CREEK PARK RD,GATESVILLE,76528,OWL CREEK PARK,"RD        GATESVILLE                    76528     LUDWICK SUBDIVISION, BLOCK 006, LOT 7, 8",6875.0,99958.0,106833.0
000000098709,0342680000,22 SYCAMORE CT,BELTON,76513,SYCAMORE,"CT        MORGANS POINT RESORT          76513     MORGANS POINT RESORT SECTION 16, BLOCK 007, LOT 10,",32000.0,209473.0,241473.0
000000098711,0288400660,PO BOX 1109,KILLEEN,76540,ANTELOPE,"TRL       HARKER HEIGHTS                76548     COUNTRY TRAILS ADDITION 4TH PHASE REPLAT, BLOCK 010",60000.0,243036.0,303036.0
000000098712,0241594306,4806 CREEKSIDE DR,KILLEEN,76543,CREEKSIDE,"DR        KILLEEN                       76543     TWIN CREEK ADDITION SECTION THREE AMENDED, BLOCK 00",36000.0,201534.0,237534.0
000000098713,0248440000,708 S PEARL ST,BELTON,76513,PEARL,"ST        BELTON                        76513     BELTON ORIGINAL, BLOCK 041, LOT PT 1, (S 65' OF 1)",19013.0,160187.0,179200.0
000000098721,0361820000,304 W AVENUE I,NOLANVILLE,76559,AVE I,"NOLANVILLE                    76559     D A CHAMBERLAIN ADDITION, BLOCK 024, LOT PT BLK, (E",20000.0,155845.0,175845.0
000000098724,0257990330,1128 LINDSEY CIR,BELTON,76513,LINDSEY,"CIR       BELTON                        76513     BELL TEX, BLOCK 00C, LOT 0027",22364.0,173892.0,196256.0
000000098725,0177960000,2205 SUNRISE DR,BELTON,76513,SOUTHSIDE,"DR        KILLEEN                       76541     HIGHVIEW 2ND, BLOCK 004, LOT 0017",0.0,0.0,120170.0
000000098726,0159490377,2116 COACH DR,KILLEEN,76543,COACH,"DR        KILLEEN                       76543     CHIMNEY CORNERS, BLOCK 008, LOT 0015",27000.0,135907.0,162907.0
000000098728,0242691171,1617 LEADER DR,KILLEEN,76549,LEADER,"DR        KILLEEN                       76549     WESTERN HILLS 1ST PHASE, BLOCK 004, LOT 0008",30000.0,169900.0,199900.0
000000098729,0146360060,P O BOX 248,ALVIN,77512,DAISY,"DR        KILLEEN                       76542     BELLAIRE HEIGHTS, BLOCK 003, LOT 0001",33000.0,92000.0,125000.0
000000098732,0248060000,208 W AVENUE E,BELTON,76513,AVE E,"BELTON                        76513     BELTON ORIGINAL, BLOCK 035, LOT PT 1, (NW 75' X 100",17025.0,114773.0,131798.0
000000098734,0114760000,4505 CALLE OLMO,TEMPLE,76502,CALLE OLMO,"TEMPLE                        76502     SPANISH SOUTHWEST, BLOCK 006, LOT 0025",35000.0,140644.0,175644.0
000000098735,0032180326,4324 WOODSTONE CIR,TEMPLE,76502,WOODSTONE,"CIR       TEMPLE                        76502     CLIFFS OF CANYON CREEK PHASE II, BLOCK 003, LOT 001",55000.0,300494.0,355494.0
000000098737,0176700000,704 W CHURCH AVE,KILLEEN,76541,CHURCH,"AVE       KILLEEN                       76541     W J HENDERSON SUBDIVISION (OF LT 3 BLK B SPOFFORD),",16000.0,73891.0,89891.0
000000098744,0147720000,306 LYONS PLAIN RD,WESTON,06883,WEST,"LN        KILLEEN                       76549     BONNER 2ND UNIT, BLOCK 008, LOT 0020",0.0,0.0,173200.0
000000098745,0168397464,1904 KINGWOOD DR,KILLEEN,76543,KINGWOOD,"DR        KILLEEN                       76543     EVENING HOLLOW 3RD EXTENSION, BLOCK 021, LOT 0013",30000.0,148578.0,178578.0
000000098746,0176560956,4705 GLASS MOUNTAIN DR,KILLEEN,76542,GLASS MOUNTAIN,"DR        KILLEEN                       76542     HEATHER GLEN SECTION II, BLOCK 006, LOT 0016",38000.0,172861.0,210861.0
000000098748,0912840134,414 ARAPAHO DR,HARKER HEIGHTS,76548,ARAPAHO,"DR        HARKER HEIGHTS                76548     SKIPCHA MOUNTAIN ESTATES PHASE ONE, BLOCK 009, LOT",52000.0,224938.0,276938.0
000000098749,0211020000,1524 MEADOW DR,KILLEEN,76549,MEADOW,"DR        KILLEEN                       76549     PERSHING PLACE 3RD, BLOCK 006, LOT 0001",27000.0,123335.0,150335.0
000000098750,0230962095,3307 SUNGATE DR,KILLEEN,76549,SUNGATE,"DR        KILLEEN                       76549     SOUTH MEADOWS SECTION VI, BLOCK 003, LOT 0016",30000.0,169977.0,199977.0
000000098751,0027890000,1117 S 12TH ST,TEMPLE,76504,12TH,"ST        TEMPLE                        76504     BRUNER, BLOCK 00B, LOT PT 8, (S 50' OF 8), LIFE EST",2537.0,15859.0,91980.0
000000098752,0275820000,410 HASTINGS RD,BELTON,76513,HASTINGS,"RD        BELTON                        76513     NORMAN PLACE SUBDIVISION UNIT ONE, BLOCK 004, LOT 0",47484.0,277197.0,324681.0
000000098753,0384561570,2211 PECAN CREEK RD,KILLEEN,76549,PECAN CREEK,"RD        KILLEEN                       76549     CREEK PLACE SECTION 2 AMENDED, BLOCK 00A, LOT 0058,",92282.0,730163.0,822445.0
000000098754,0434200310,99 WOODLAND TRL,BELTON,76513,WOODLAND,"TRL       BELTON                        76513     WOODLAND TRAILS, BLOCK 001, LOT 0032",25830.0,256086.0,281916.0
000000098755,0128550000,1705 AVALON,TEMPLE,76502,AVALON,"RD        TEMPLE                        76502     TERRACE GARDENS FIRST UNIT, BLOCK 005, LOT 0005",30000.0,161683.0,191683.0
000000098759,0677620269,189 WHITE OAK DR,KILLEEN,76549,PEPPER MILL HOLLOW,"KILLEEN                       76542     CHANTZ ADDITION PHASE FOUR REPLAT (BLK 8, 9), BLOCK",38000.0,172901.0,210901.0
000000098760,0264230000,802 E 8TH AVE,BELTON,76513,8TH,"AVE       BELTON                        76513     EASTLAND, BLOCK 003, LOT 0007",35467.0,81128.0,116595.0
000000098761,0444500000,1131 LUKER RD,BELTON,76513,LUKER,"RD        BELTON                        76513     A0006BC M F CONNELL, ACRES 1.006",47273.0,220221.0,267494.0
000000098762,0488000000,1202 W AVE D,BELTON,76513,AVE D,"BELTON                        76513     A0165BC P CONRAD, 8-2, AKA PT LT 6 BLK E ACRES .192",12545.0,102292.0,114837.0
000000098763,0402880863,2851 LOMAS RODANDO CALZADA,KEMPNER,76539,LOMAS RODANDO CALZADA,"RD        KEMPNER                       76539     LOMAS RODANDO SOUTH, LOT PT TRACT 86, ENHANCED LIFE",61146.0,271008.0,332154.0
000000098766,0922151339,5104 GOLIAD DR,TEMPLE,76502,GOLIAD,"DR        TEMPLE                        76502     TANGLEWOOD, BLOCK 001, LOT 0448",66080.0,388610.0,454690.0
000000098768,0398110000,5416 EAST LAKESHORE DR,BELTON,76513,LAKESHORE,"DR        BELTON                        76513     LAKEVIEW 2ND, BLOCK 004, LOT 22,23",235962.0,136549.0,372511.0
000000098774,0146370842,201 PETUNIA CIR,KILLEEN,76542,PETUNIA,"CIR       KILLEEN                       76542     BELLAIRE HEIGHTS 1ST EXT, BLOCK 009, LOT 0022",33000.0,177315.0,210315.0
000000098775,0434201010,87 CEDAR TRL,BELTON,76513,CEDAR,"TRL       BELTON                        76513     WOODLAND TRAILS, BLOCK 005, LOT 0002",22275.0,171782.0,194057.0
000000098777,0189590000,1412 REDONDO DRIVE,KILLEEN,76541,REDONDO,"DR        KILLEEN                       76541     KILLEEN HEIGHTS SOUTH UNIT 1ST SECTION, BLOCK 015,",25000.0,106384.0,131384.0
000000098778,0049880000,SIEDLUNGSTRASSE 65,DONZDORF 73072,,EAST,"DR        TEMPLE                        76502     FOREST HILLS 1ST EXT, BLOCK 003, LOT 0008",0.0,0.0,184354.0
000000098779,0220080000,PO BOX 1622,KILLEEN,76540,ROSE,"AVE       KILLEEN                       76543     ROSE ADDITION 3RD UNIT, BLOCK 016, LOT 0026",0.0,0.0,191955.0
000000098781,0239410000,1511 MCCARTHY AVE,KILLEEN,76549,MCCARTHY,"AVE       KILLEEN                       76549     SUGAR LOAF ESTATES ADDITION SECOND EXTENSION, BLOCK",25000.0,160749.0,185749.0
000000098782,0912840380,205 SHAWNEE TRL,HARKER HEIGHTS,76548,SHAWNEE,"TRL       HARKER HEIGHTS                76548     SKIPCHA MOUNTAIN ESTATES PHASE THREE, BLOCK 005, LO",52000.0,206201.0,258201.0
000000098783,0389946300,475 LITTLE ELM LOOP,TEMPLE,76501,LITTLE ELM,"LOOP      TEMPLE                        76501     ELM CREEK, LOT PT 64, (N 192.64' OF 64), ACRES 1.0",25060.0,159672.0,184732.0
000000098784,0159489154,4402 PEPPER MILL HLW,KILLEEN,76542,PEPPER MILL HOLLOW,"KILLEEN                       76542     CHANTZ ADDITION PHASE ONE, BLOCK 004, LOT 0009",38000.0,182917.0,220917.0
000000098785,0032180439,2606 OLYMPIA DR,TEMPLE,76502,OLYMPIA,"DR        TEMPLE                        76502     CLIFFS OF CANYON CREEK PHASE III REPLAT, BLOCK 003,",63250.0,324625.0,387875.0
000000098789,0270000000,407 W ESPARADA DR,GEORGETOWN,78628,JACKSON,"ST        BELTON                        76513     JACKSON, BLOCK 0B2, LOT PT 8, (E 1/2 OF 8)",13163.0,19837.0,33000.0
000000098794,0168398396,1906 TWILIGHT DR,KILLEEN,76543,TWILIGHT,"DR        KILLEEN                       76543     EVENING HOLLOW 4TH EXTENSION, BLOCK 030, LOT 0012,",30000.0,185913.0,215913.0
000000098796,0014550000,PO BOX 81642,AUSTIN,78708,WALKER,"AVE       TEMPLE                        76501     BELLAIRE FIRST EXTENSION, BLOCK 025, LOT 0003",22838.0,184824.0,207662.0
000000098797,0459540000,302 N HIGHWAY 95,LITTLE RIVER ACADEMY,76554,HIGHWAY 95,"LITTLE RIVER ACADEMY          76554     A0014BC M MORENO, ACRES .432",30000.0,117967.0,147967.0
000000098798,0131660000,1307 S 7TH ST,TEMPLE,76504,7TH,"ST        TEMPLE                        76504     WATTERS, BLOCK 016, LOT 0002",42912.0,140937.0,193140.0
000000098807,0371880000,524 SAN PEDRO,SALADO,76571,SANTA ROSA,"RD        SALADO                        76571     LINDA VENTURA 1ST & REVISION, BLOCK 004, LOT PT 6,",47936.0,200206.0,248142.0
000000098809,0204990060,2304 REMINGTON DR,KILLEEN,76543,REMINGTON,"DR        KILLEEN                       76543     NORTHPARK PHASE I, BLOCK 001, LOT 0021",27000.0,133425.0,160425.0
000000098810,0378910210,4200 AMANDA DR,SALADO,76571,AMANDA,"DR        SALADO                        76571     BERRYS LIVE OAK ESTATES SECTION 2, LOT 0006",55125.0,276820.0,331945.0
000000098819,0220590000,1517 IRIS JEAN AVE,KILLEEN,76543,IRIS,"AVE       KILLEEN                       76543     ROSE ADDITION 3RD UNIT, BLOCK 018, LOT 0015",25000.0,175694.0,200694.0
000000098821,0392730135,105 ST ANDREWS PL,BELTON,76513,ST ANDREWS,"PL        BELTON                        76513     THE HIGHLANDS ADDITION, BLOCK 002, LOT 0007",32000.0,229858.0,261858.0
000000098824,0291420000,PO BOX 2237,HARKER HEIGHTS,76548,COPPERHEAD,"CIR       HARKER HEIGHTS                76548     DIAMOND BACK, BLOCK 004, LOT 0007, ACRES 2.",0.0,890987.0,1501698.0
000000098831,0444510000,801 E LOOP 121,BELTON,76513,LOOP 121,"BELTON                        76513     A0006BC M F CONNELL, AKA LT 3C OB 214 ACRES 2.11",95657.0,149180.0,244837.0
000000098835,0619210000,3917 CAMP CREEK RD,TEMPLE,76501,STATE HIGHWAY 53,"TEMPLE                        76501     A0982BC CHARLES DALE, 16, ACRES .476",34567.0,109505.0,144072.0
000000098836,0180630000,605 CARDINAL AVE,KILLEEN,76541,CARDINAL,"AVE       KILLEEN                       76541     HILLANDALE 2ND SECTION, BLOCK 006, LOT 0003",16000.0,115062.0,131062.0
000000098842,0440160000,4720 S PEA RIDGE ROAD,TEMPLE,76502,PEA RIDGE,"RD        TEMPLE                        76502     A0005BC N CHANCE, 102, ACRES 2.0",87000.0,145192.0,232192.0
000000098843,0014180000,313 E ZENITH AVE,TEMPLE,76501,ZENITH,"AVE       TEMPLE                        76501     BELLAIRE FIRST EXTENSION, BLOCK 022, LOT 5, PT 4, (",25780.0,243454.0,269234.0
000000098849,0393760000,218 N PEA RIDGE RD,TEMPLE,76502,PEA RIDGE,"RD        TEMPLE                        76502     HILLDELL ESTATES, BLOCK 006, LOT 4,5,38",60000.0,187842.0,247842.0
000000098856,0199050324,3809 MADISON DR,KILLEEN,76543,MADISON,"DR        KILLEEN                       76543     LOST CREEK ADDITION, BLOCK 003, LOT 0009",25000.0,138974.0,163974.0
000000098869,0048700000,3302 OAKLAWN DR,TEMPLE,76502,OAKLAWN,"DR        TEMPLE                        76502     FOREST HILLS, BLOCK 002, LOT 0001",28000.0,248398.0,276398.0
000000098870,0483820300,3110 E NIBLING LN,TEMPLE,76502,NIBLING,"LN        TEMPLE                        76502     A0131BC C BRIMER, 6-3, ACRES 5.004",200120.0,751353.0,951473.0
000000098871,0070890000,2513 GOLIAD ST,TEMPLE,76501,GOLIAD,"TEMPLE                        76501     JEFFERSON MANOR SECOND SECTION, BLOCK 005, LOT 0004",23255.0,100537.0,123792.0
000000098872,0259880000,1305 LEON ST,BELTON,76513,LEON,"ST        BELTON                        76513     H O BLAIR, BLOCK 001, LOT PT 9, (9, LESS 15' X 280'",66955.0,23045.0,90000.0
000000098873,0136770029,4112 RED RIVER CIR,TEMPLE,76504,RED RIVER,"CIR       TEMPLE                        76504     WESTERN HILLS 8TH EXT, BLOCK 041, LOT 0004",32000.0,186860.0,218860.0
000000098875,0196110000,3305 LAKE ANN AVE,KILLEEN,76543,LAKE ANN,"AVE       KILLEEN                       76543     LAKE ADDITION 2ND SECTION, BLOCK 005, LOT 0010",30000.0,130937.0,160937.0
000000098877,0306278332,940 LEMONWOOD ST,HARKER HEIGHTS,76548,LEMONWOOD,"DR        HARKER HEIGHTS                76548     WILDEWOOD ACRES REPLAT (LTS 19-21 BLK 4), BLOCK 004",0.0,0.0,12610.0
000000098879,0155530000,906 NOLAN AVE,KILLEEN,76541,NOLAN,"AVE       KILLEEN                       76541     CASTLE HEIGHTS (BLKS G-J), BLOCK 00H, LOT PT 1, 2,",25000.0,99514.0,124514.0
000000098880,0182000000,603 PATTON DR,KILLEEN,76541,PATTON,"RD        KILLEEN                       76541     HILLCREST, BLOCK 003, LOT 0031",16000.0,107534.0,123534.0
000000098886,0381820000,PO BOX 141,BELTON,76513,LEILA,"LN        BELTON                        76513     CEDAR COVE, BLOCK 003, LOT 8, 9",75399.0,128549.0,203948.0
000000098890,0199070111,10663 E TRIMMIER RD,KILLEEN,76542,ILLINOIS,"AVE       KILLEEN                       76543     MANOR ADDITION REPLAT, BLOCK 004, LOT 0008",30000.0,158408.0,188408.0
000000098891,0922150877,4918 COMANCHE DR,TEMPLE,76502,COMANCHE,"DR        TEMPLE                        76502     TANGLEWOOD, BLOCK 001, LOT 0294",40297.0,298760.0,339057.0
000000098892,0350580000,62 GREAT WEST LOOP,BELTON,76513,GREAT WEST,"LOOP      MORGANS POINT RESORT          76513     MORGANS POINT RESORT SECTION 19, BLOCK 015, LOT 000",22000.0,212562.0,234562.0
000000098893,0217100300,2701 TAFT ST,KILLEEN,76543,TAFT,"ST        KILLEEN                       76543     ROSE ADDITION, BLOCK 001, LOT 0005",25000.0,148999.0,173999.0
000000098895,0367670000,9 S MILAM ST,ROGERS,76569,MILAM,"ST        ROGERS                        76569     ROGERS ORIGINAL, BLOCK 00H, LOT PT 9, (W 140' OF S",23324.0,101513.0,124837.0
000000098897,0256950000,716 N PENELOPE ST,BELTON,76513,BLAIR,"ST        BELTON                        76513     ALEXANDER HANNA, BLOCK 001, LOT PT 3, (S 1/2 OF 3),",38122.0,111788.0,149910.0
000000098899,0376880055,30 WILDWOOD APT 102,GEORGETOWN,78633,BOB WHITE,"LN        BELTON                        76513     APACHE POINT REVISED, LOT TRACT 12, & 0.120AC TR AD",98128.0,145091.0,243219.0
000000098902,0428190538,106 S AMY ST,LITTLE RIVER ACADEMY,76554,AMY,"ST        LITTLE RIVER ACADEMY          76554     SUNSHINE MEADOW SUBDIVISION SECOND EXTENSION, BLOCK",30000.0,214145.0,244145.0
000000098903,0440600900,1195 COUNTY ROAD 215,CAMERON,76520,JUPITER,"DR        TEMPLE                        76502     A0005BC N CHANCE, 21-9, TRACT 33, ACRES .626",44000.0,310423.0,354423.0
000000098906,0214021900,3495 LOVE RD,KILLEEN,76542,LOVE,"RD        KILLEEN                       76542     PETE GLASS ADDITION, BLOCK 001, LOT 0001, ACRES 1.9",73859.0,213512.0,287371.0
000000098907,0179820000,602 ALEXANDER ST,KILLEEN,76541,ALEXANDER,"ST        KILLEEN                       76541     HILLANDALE 2ND SECTION, BLOCK 002, LOT 0005",16000.0,156082.0,172082.0
000000098909,0161889920,724 LISA LN,KILLEEN,76543,LISA,"LN        KILLEEN                       76543     COLONIAL HEIGHTS REPLAT (BLK 1 & LTS 1-18 BLK 2), B",30000.0,121991.0,151991.0
000000098918,0078130000,3309 ELM DR,TEMPLE,76502,ELM,"DR        TEMPLE                        76502     MEADOW OAKS, LOT TRACT 15",35000.0,193376.0,228376.0
000000098919,0681000114,2406 SHERMAN DR,KILLEEN,76543,SHERMAN,"DR        KILLEEN                       76543     CHIMNEY CORNERS 1ST, BLOCK 002, LOT 0019",27000.0,141748.0,168748.0
000000098921,0106960000,3305 LAWNWOOD DR,TEMPLE,76502,LAWNWOOD,"DR        TEMPLE                        76502     SHADY HILL, BLOCK 005, LOT 0003",30000.0,157473.0,187473.0
000000098923,0154310000,1104 W 4TH ST,CAMERON,76520,DUNCAN,"AVE       KILLEEN                       76541     CASTLE HEIGHTS (BLKS A-D), BLOCK 00A, LOT 0002",25000.0,117014.0,142014.0
000000098925,0030460203,1813 STAGECOACH TRL,TEMPLE,76502,STAGECOACH,"TRL       TEMPLE                        76502     CANYON CREEK PHASE I, BLOCK 004, LOT PT 2, 3, (W 63",40000.0,191922.0,231922.0
000000098927,0242697994,7200 N MOPAC STE 120,AUSTIN,78731,STARLING,"DR        KILLEEN                       76549     WESTPARK PHASE TWO, BLOCK 027, LOT 0008",35000.0,164309.0,199309.0
000000098929,0148060000,1300 KATHEY DR,KILLEEN,76549,KATHEY,"DR        KILLEEN                       76549     BONNER 3RD UNIT, BLOCK 001, LOT 0007",25000.0,134701.0,159701.0
000000098930,0032171623,PO BOX 2011,TEMPLE,76503,ALAMO,"TRL       TEMPLE                        76502     CIMARRON PHASE II, BLOCK 008, LOT 0021",0.0,0.0,197813.0
000000098932,0076790000,2617 MARLANDWOOD CIR,TEMPLE,76502,MARLANDWOOD,"CIR       TEMPLE                        76502     MARLAND WOOD 1ST UNIT, BLOCK 003, LOT PT 2, 3, (N 5",36750.0,210157.0,246907.0
000000098933,0159492920,1605 RUIZ DR,KILLEEN,76543,RUIZ,"DR        KILLEEN                       76543     CHIMNEY HILL ESTATES 2ND REPLAT, BLOCK 022, LOT 002",27000.0,195381.0,222381.0
000000098934,0279380041,516 RED RIVER RD,BELTON,76513,RED RIVER,"RD        BELTON                        76513     RIVER PLACE ADDITION SECTION 1, BLOCK 002, LOT 0008",65000.0,254871.0,319871.0
000000098935,0128940000,3902 LANCELOT LN,TEMPLE,76502,LANCELOT,"LN        TEMPLE                        76502     TERRACE GARDENS SECOND UNIT, BLOCK 006, LOT 0010",30000.0,128304.0,158304.0
000000098936,0161920000,PO BOX 292,KILLEEN,76540,CROCKETT,"DR        KILLEEN                       76541     CONNELL, BLOCK 001, LOT 0003",0.0,92244.0,109403.0
